92.42,2,2,0.716,-0.100,0.000
92.72,2,3,0.792,0.000,0.000
94.03,1,0,0.724,-0.100,0.000
94.34,1,1,0.680,-0.200,0.000
94.65,1,2,0.892,0.000,0.000
94.95,1,3,0.740,-0.100,0.000
95.26,1,4,0.672,0.000,0.000
95.57,2,0,0.584,0.000,0.000
95.87,2,1,0.588,0.000,0.000
96.18,2,2,0.716,-0.200,0.000
96.49,2,3,0.860,-0.100,0.000
97.79,1,0,0.724,-0.200,0.000
98.10,1,1,0.680,-0.200,0.000
98.41,1,2,0.868,0.000,0.000
98.72,1,3,0.700,-0.100,0.000
99.02,1,4,0.684,0.000,0.000
99.33,2,0,0.596,-0.100,0.000
99.64,2,1,0.588,0.000,0.000
99.94,2,2,0.704,-0.100,0.000
100.25,2,3,0.792,-0.100,0.000
101.56,1,0,0.736,-0.100,0.000
101.87,1,1,0.696,-0.200,0.000
102.17,1,2,0.900,0.000,0.000
102.48,1,3,0.700,-0.100,0.000
102.79,1,4,0.680,0.000,0.000
103.09,2,0,0.604,0.000,0.000
103.40,2,1,0.620,-0.100,0.000
103.71,2,2,0.720,-0.100,0.000
104.01,2,3,0.792,-0.100,0.000
105.32,1,0,0.724,-0.100,0.000
105.63,1,1,0.684,-0.200,0.000
105.93,1,2,0.884,-0.100,0.000
106.24,1,3,0.720,-0.100,0.000
106.55,1,4,0.672,0.000,0.000
106.86,2,0,0.584,-0.100,0.000
107.16,2,1,0.596,-0.100,0.000
107.47,2,2,0.720,-0.100,0.000
107.78,2,3,0.856,-0.100,0.000
109.08,1,0,0.752,-0.100,0.000
109.39,1,1,0.700,-0.200,0.000
109.70,1,2,0.868,0.000,0.000
110.01,1,3,0.700,0.000,0.000
110.31,1,4,0.716,-0.100,0.000
110.62,2,0,0.596,-0.100,0.000
110.93,2,1,0.584,0.000,0.000
111.23,2,2,0.704,-0.100,0.000
111.54,2,3,0.840,-0.100,0.000
112.84,1,0,0.728,-0.200,0.000
113.15,1,1,0.684,-0.200,0.000
113.46,1,2,0.868,-0.100,0.000
113.76,1,3,0.708,-0.100,0.000
114.07,1,4,0.712,-0.100,0.000
114.38,2,0,0.612,-0.100,0.000
114.69,2,1,0.588,0.000,0.000
114.99,2,2,0.708,-0.100,0.000
115.30,2,3,0.824,-0.100,0.000
116.61,1,0,0.744,-0.100,0.000
116.91,1,1,0.708,-0.200,0.000
117.22,1,2,0.896,-0.100,0.000
117.53,1,3,0.708,0.000,0.000
117.83,1,4,0.680,-0.100,0.000
118.14,2,0,0.608,-0.100,0.000
118.45,2,1,0.620,-0.100,0.000
118.75,2,2,0.708,-0.100,0.000
119.06,2,3,0.792,-0.100,0.000
120.37,1,0,0.736,-0.100,0.000
120.67,1,1,0.712,-0.200,0.000
120.98,1,2,0.884,0.000,0.000
121.29,1,3,0.700,0.000,0.000
121.59,1,4,0.684,-0.100,0.000
121.90,2,0,0.592,-0.100,0.000
122.21,2,1,0.600,-0.100,0.000
122.51,2,2,0.700,-0.100,0.000
122.82,2,3,0.800,0.000,0.000
124.13,1,0,0.728,-0.200,0.000
124.43,1,1,0.708,-0.200,0.000
124.74,1,2,0.904,0.000,0.000
125.05,1,3,0.712,0.000,0.000
125.36,1,4,0.672,-0.100,0.000
125.66,2,0,0.584,-0.100,0.000
125.97,2,1,0.600,-0.100,0.000
126.28,2,2,0.704,-0.100,0.000
126.59,2,3,0.824,0.000,0.000
127.89,1,0,0.740,-0.100,0.000
128.20,1,1,0.696,-0.200,0.000
128.51,1,2,0.868,0.000,0.000
128.81,1,3,0.700,0.000,0.000
129.12,1,4,0.688,-0.100,0.000
129.43,2,0,0.600,0.000,0.000
129.73,2,1,0.616,-0.100,0.000
130.04,2,2,0.704,-0.100,0.000
130.35,2,3,0.796,-0.100,0.000
131.66,1,0,0.728,-0.100,0.000
131.96,1,1,0.680,-0.200,0.000
132.27,1,2,0.872,0.000,0.000
132.58,1,3,0.728,-0.100,0.000
132.89,1,4,0.716,0.000,0.000
133.19,2,0,0.588,-0.100,0.000
133.50,2,1,0.588,0.000,0.000
133.81,2,2,0.704,-0.100,0.000
134.11,2,3,0.808,-0.100,0.000
135.42,1,0,0.736,-0.100,0.000
135.73,1,1,0.696,-0.100,0.000
136.03,1,2,0.872,-0.100,0.000
136.34,1,3,0.708,-0.100,0.000
136.65,1,4,0.680,-0.100,0.000
136.95,2,0,0.608,0.000,0.000
137.26,2,1,0.600,0.000,0.000
137.57,2,2,0.700,-0.200,0.000
137.87,2,3,0.792,-0.100,0.000
139.18,1,0,0.724,-0.100,0.000
139.49,1,1,0.680,-0.200,0.000
139.80,1,2,0.876,0.000,0.000
140.10,1,3,0.732,-0.100,0.000
140.41,1,4,0.672,-0.100,0.000
140.71,2,0,0.600,-0.100,0.000
141.02,2,1,0.624,0.000,0.000
141.33,2,2,0.716,-0.100,0.000
141.63,2,3,0.796,-0.100,0.000
142.94,1,0,0.732,-0.100,0.000
143.25,1,1,0.696,-0.200,0.000
143.55,1,2,0.900,0.000,0.000
143.86,1,3,0.732,0.000,0.000
144.17,1,4,0.684,0.000,0.000
144.48,2,0,0.592,-0.100,0.000
144.79,2,1,0.596,-0.100,0.000
145.09,2,2,0.704,-0.100,0.000
145.40,2,3,0.804,0.000,0.000
146.71,1,0,0.740,-0.100,0.000
147.01,1,1,0.704,-0.200,0.000
147.32,1,2,0.880,0.000,0.000
147.63,1,3,0.708,0.000,0.000
147.93,1,4,0.672,0.000,0.000
148.24,2,0,0.584,0.000,0.000
148.55,2,1,0.596,-0.100,0.000
148.86,2,2,0.708,-0.100,0.000
149.16,2,3,0.828,-0.100,0.000
150.47,1,0,0.752,-0.100,0.000
150.78,1,1,0.700,-0.200,0.000
151.09,1,2,0.868,0.000,0.000
151.39,1,3,0.704,-0.100,0.000
151.70,1,4,0.684,0.000,0.000
152.01,2,0,0.600,-0.100,0.000
152.31,2,1,0.624,0.000,0.000
152.62,2,2,0.700,-0.100,0.000
152.93,2,3,0.796,-0.100,0.000
154.23,1,0,0.736,-0.100,0.000
154.54,1,1,0.708,-0.200,0.000
154.85,1,2,0.876,0.000,0.000
155.15,1,3,0.704,-0.100,0.000
155.46,1,4,0.708,-0.100,0.000
155.76,2,0,0.584,-0.100,0.000
156.07,2,1,0.592,0.000,0.000
156.38,2,2,0.708,-0.100,0.000
156.68,2,3,0.836,-0.100,0.000
157.99,1,0,0.752,-0.100,0.000
158.30,1,1,0.712,-0.200,0.000
158.61,1,2,0.904,0.000,0.000
158.92,1,3,0.712,0.000,0.000
159.22,1,4,0.672,0.000,0.000
159.53,2,0,0.584,0.000,0.000
159.84,2,1,0.596,-0.100,0.000
160.15,2,2,0.712,-0.100,0.000
160.45,2,3,0.860,0.000,0.000
161.76,1,0,0.728,-0.100,0.000
162.07,1,1,0.680,-0.200,0.000
162.37,1,2,0.872,0.000,0.000
162.68,1,3,0.736,-0.100,0.000
162.98,1,4,0.672,0.000,0.000
163.29,2,0,0.588,-0.100,0.000
163.60,2,1,0.596,0.000,0.000
163.90,2,2,0.720,-0.100,0.000
164.21,2,3,0.792,0.000,0.000
165.52,1,0,0.724,-0.100,0.000
165.82,1,1,0.680,-0.200,0.000
166.13,1,2,0.896,0.000,0.000
166.44,1,3,0.736,-0.100,0.000
166.75,1,4,0.684,-0.100,0.000
167.05,2,0,0.584,0.000,0.000
167.36,2,1,0.588,-0.100,0.000
167.67,2,2,0.716,-0.100,0.000
167.97,2,3,0.840,0.000,0.000
169.28,1,0,0.748,-0.100,0.000
169.59,1,1,0.680,-0.100,0.000
169.90,1,2,0.864,0.000,0.000
170.20,1,3,0.704,-0.100,0.000
170.51,1,4,0.688,0.000,0.000
170.82,2,0,0.608,0.000,0.000
171.12,2,1,0.624,0.000,0.000
171.43,2,2,0.704,-0.100,0.000
171.74,2,3,0.796,-0.100,0.000
173.04,1,0,0.728,-0.100,0.000
173.35,1,1,0.692,-0.200,0.000
173.66,1,2,0.896,0.000,0.000
173.97,1,3,0.708,-0.100,0.000
174.27,1,4,0.672,-0.100,0.000
174.58,2,0,0.584,-0.100,0.000
174.89,2,1,0.600,-0.100,0.000
175.19,2,2,0.716,-0.100,0.000
175.50,2,3,0.792,0.000,0.000
176.81,1,0,0.724,-0.100,0.000
177.11,1,1,0.684,-0.200,0.000
177.42,1,2,0.904,0.000,0.000
177.72,1,3,0.704,0.000,0.000
178.03,1,4,0.676,-0.100,0.000
178.34,2,0,0.596,0.000,0.000
178.64,2,1,0.612,-0.100,0.000
178.95,2,2,0.704,-0.200,0.000
179.25,2,3,0.860,-0.100,0.000
180.56,1,0,0.728,-0.100,0.000
180.87,1,1,0.680,-0.200,0.000
181.17,1,2,0.860,0.000,0.000
181.48,1,3,0.708,0.000,0.000
181.79,1,4,0.696,-0.100,0.000
182.10,2,0,0.588,0.000,0.000
182.40,2,1,0.592,-0.100,0.000
182.71,2,2,0.704,-0.100,0.000
183.01,2,3,0.848,-0.100,0.000
184.32,1,0,0.748,-0.100,0.000
184.63,1,1,0.680,-0.100,0.000
184.94,1,2,0.868,0.000,0.000
185.24,1,3,0.708,0.000,0.000
185.55,1,4,0.712,-0.100,0.000
185.86,2,0,0.604,-0.100,0.000
186.16,2,1,0.596,-0.100,0.000
186.47,2,2,0.700,0.000,0.000
186.78,2,3,0.796,0.000,0.000
188.09,1,0,0.728,-0.100,0.000
188.39,1,1,0.708,-0.200,0.000
188.70,1,2,0.908,0.000,0.000
189.01,1,3,0.704,-0.100,0.000
189.31,1,4,0.676,-0.100,0.000
189.62,2,0,0.588,0.000,0.000
189.93,2,1,0.612,-0.100,0.000
190.23,2,2,0.724,-0.100,0.000
190.54,2,3,0.832,-0.100,0.000
191.85,1,0,0.728,-0.100,0.000
192.15,1,1,0.680,-0.200,0.000
192.46,1,2,0.908,0.000,0.000
192.77,1,3,0.728,0.000,0.000
193.07,1,4,0.672,-0.100,0.000
193.38,2,0,0.584,-0.100,0.000
193.69,2,1,0.592,0.000,0.000
193.99,2,2,0.716,-0.200,0.000
194.30,2,3,0.848,-0.100,0.000
195.61,1,0,0.740,-0.100,0.000
195.92,1,1,0.684,-0.200,0.000
196.23,1,2,0.872,0.000,0.000
196.53,1,3,0.704,-0.100,0.000
196.84,1,4,0.676,-0.100,0.000
197.15,2,0,0.584,-0.100,0.000
197.46,2,1,0.592,-0.100,0.000
197.76,2,2,0.716,-0.200,0.000
198.07,2,3,0.860,-0.100,0.000
199.38,1,0,0.732,-0.100,0.000
199.69,1,1,0.680,-0.200,0.000
199.99,1,2,0.864,0.000,0.000
200.30,1,3,0.728,-0.100,0.000
200.60,1,4,0.684,0.000,0.000
200.91,2,0,0.580,-0.100,0.000
201.22,2,1,0.592,-0.100,0.000
201.52,2,2,0.708,-0.200,0.000
201.83,2,3,0.828,-0.100,0.000
203.14,1,0,0.744,-0.100,0.000
203.45,1,1,0.704,-0.200,0.000
203.75,1,2,0.864,0.000,0.000
204.06,1,3,0.704,0.000,0.000
204.37,1,4,0.696,-0.100,0.000
204.68,2,0,0.604,-0.100,0.000
204.98,2,1,0.620,-0.100,0.000
205.29,2,2,0.720,-0.200,0.000
205.60,2,3,0.796,-0.100,0.000
206.90,1,0,0.748,-0.100,0.000
207.21,1,1,0.688,-0.200,0.000
207.51,1,2,0.872,0.000,0.000
207.82,1,3,0.704,-0.100,0.000
208.13,1,4,0.708,-0.100,0.000
208.43,2,0,0.608,-0.100,0.000
208.74,2,1,0.588,-0.100,0.000
209.05,2,2,0.700,-0.100,0.000
209.35,2,3,0.804,-0.100,0.000
210.66,1,0,0.732,-0.200,0.000
210.97,1,1,0.688,-0.200,0.000
211.28,1,2,0.908,0.000,0.000
211.59,1,3,0.728,-0.100,0.000
211.89,1,4,0.676,0.000,0.000
212.20,2,0,0.600,-0.100,0.000
212.51,2,1,0.616,-0.100,0.000
212.81,2,2,0.724,-0.100,0.000
213.12,2,3,0.860,-0.100,0.000
214.43,1,0,0.728,-0.100,0.000
214.74,1,1,0.680,-0.200,0.000
215.04,1,2,0.868,0.100,0.000
215.35,1,3,0.700,0.000,0.000
215.66,1,4,0.692,-0.100,0.000
215.96,2,0,0.608,-0.100,0.000
216.27,2,1,0.592,-0.100,0.000
216.58,2,2,0.704,-0.100,0.000
216.88,2,3,0.796,-0.100,0.000
218.19,1,0,0.724,-0.100,0.000
218.50,1,1,0.680,-0.200,0.000
218.81,1,2,0.876,0.000,0.000
219.12,1,3,0.724,-0.100,0.000
219.42,1,4,0.716,-0.100,0.000
219.73,2,0,0.596,0.000,0.000
220.04,2,1,0.588,-0.100,0.000
220.35,2,2,0.700,-0.100,0.000
220.65,2,3,0.796,-0.100,0.000
221.96,1,0,0.752,-0.100,0.000
222.26,1,1,0.680,-0.200,0.000
222.57,1,2,0.868,0.000,0.000
222.88,1,3,0.728,-0.100,0.000
223.18,1,4,0.672,-0.100,0.000
223.49,2,0,0.584,-0.100,0.000
223.80,2,1,0.592,-0.100,0.000
224.10,2,2,0.704,-0.100,0.000
224.41,2,3,0.864,0.000,0.000
225.72,1,0,0.728,-0.100,0.000
226.02,1,1,0.680,-0.200,0.000
226.33,1,2,0.864,0.000,0.000
226.64,1,3,0.708,-0.100,0.000
226.94,1,4,0.700,0.000,0.000
227.25,2,0,0.608,-0.100,0.000
227.56,2,1,0.608,-0.100,0.000
227.87,2,2,0.704,-0.200,0.000
228.18,2,3,0.792,-0.100,0.000
229.48,1,0,0.724,-0.100,0.000
229.79,1,1,0.680,-0.100,0.000
230.10,1,2,0.896,0.000,0.000
230.40,1,3,0.736,0.000,0.000
230.71,1,4,0.676,-0.100,0.000
231.01,2,0,0.608,-0.100,0.000
231.32,2,1,0.620,-0.100,0.000
231.63,2,2,0.724,-0.100,0.000
231.93,2,3,0.800,-0.100,0.000
233.24,1,0,0.724,-0.100,0.000
233.55,1,1,0.676,-0.200,0.000
233.86,1,2,0.864,0.100,0.000
234.16,1,3,0.732,-0.100,0.000
234.47,1,4,0.712,0.000,0.000
234.78,2,0,0.600,-0.100,0.000
235.08,2,1,0.588,0.000,0.000
235.39,2,2,0.704,-0.200,0.000
235.70,2,3,0.828,0.000,0.000
237.00,1,0,0.748,-0.100,0.000
237.31,1,1,0.704,-0.200,0.000
237.62,1,2,0.876,0.000,0.000
237.93,1,3,0.708,0.000,0.000
238.23,1,4,0.676,-0.100,0.000
238.54,2,0,0.588,0.000,0.000
238.85,2,1,0.624,-0.100,0.000
239.15,2,2,0.716,-0.200,0.000
239.46,2,3,0.828,-0.100,0.000
240.77,1,0,0.728,-0.100,0.000
241.08,1,1,0.680,-0.200,0.000
241.38,1,2,0.864,0.000,0.000
241.69,1,3,0.700,0.000,0.000
242.00,1,4,0.716,0.000,0.000
242.30,2,0,0.608,0.000,0.000
242.61,2,1,0.600,-0.100,0.000
242.92,2,2,0.704,-0.200,0.000
243.23,2,3,0.796,-0.100,0.000
244.53,1,0,0.744,-0.100,0.000
244.84,1,1,0.712,-0.200,0.000
245.14,1,2,0.888,0.000,0.000
245.45,1,3,0.708,-0.100,0.000
245.76,1,4,0.676,0.000,0.000
246.07,2,0,0.592,0.000,0.000
246.37,2,1,0.612,-0.100,0.000
246.68,2,2,0.728,-0.100,0.000
246.99,2,3,0.804,-0.100,0.000
248.29,1,0,0.724,-0.100,0.000
248.60,1,1,0.680,-0.200,0.000
248.91,1,2,0.868,0.000,0.000
249.21,1,3,0.704,-0.100,0.000
249.52,1,4,0.708,-0.100,0.000
249.83,2,0,0.612,0.000,0.000
250.14,2,1,0.604,-0.100,0.000
250.45,2,2,0.704,-0.100,0.000
250.75,2,3,0.796,-0.100,0.000
252.06,1,0,0.724,-0.100,0.000
252.37,1,1,0.680,-0.200,0.000
252.68,1,2,0.864,0.000,0.000
252.98,1,3,0.704,-0.100,0.000
253.29,1,4,0.712,-0.100,0.000
253.60,2,0,0.592,-0.100,0.000
253.90,2,1,0.588,-0.100,0.000
254.21,2,2,0.704,-0.100,0.000
254.52,2,3,0.796,0.000,0.000
255.82,1,0,0.732,-0.200,0.000
256.13,1,1,0.712,-0.200,0.000
256.44,1,2,0.900,0.000,0.000
256.74,1,3,0.708,0.000,0.000
257.05,1,4,0.676,-0.100,0.000
257.36,2,0,0.596,-0.100,0.000
257.67,2,1,0.612,-0.100,0.000
257.97,2,2,0.724,-0.100,0.000
258.28,2,3,0.792,0.000,0.000
259.59,1,0,0.728,-0.100,0.000
259.89,1,1,0.680,-0.200,0.000
260.20,1,2,0.896,0.000,0.000
260.50,1,3,0.704,-0.100,0.000
260.81,1,4,0.676,0.000,0.000
261.12,2,0,0.588,-0.100,0.000
261.42,2,1,0.608,-0.100,0.000
261.73,2,2,0.724,-0.100,0.000
262.04,2,3,0.792,0.000,0.000
263.34,1,0,0.728,-0.100,0.000
263.65,1,1,0.688,-0.200,0.000
263.96,1,2,0.888,0.000,0.000
264.27,1,3,0.732,-0.100,0.000
264.57,1,4,0.672,0.000,0.000
264.88,2,0,0.584,-0.100,0.000
265.19,2,1,0.592,-0.100,0.000
265.49,2,2,0.708,-0.100,0.000
265.80,2,3,0.824,-0.100,0.000
267.11,1,0,0.728,-0.100,0.000
267.41,1,1,0.700,-0.200,0.000
267.72,1,2,0.904,0.000,0.000
268.03,1,3,0.712,0.000,0.000
268.33,1,4,0.676,-0.100,0.000
268.64,2,0,0.584,0.000,0.000
268.95,2,1,0.608,-0.100,0.000
269.25,2,2,0.728,-0.100,0.000
269.56,2,3,0.856,0.000,0.000
270.87,1,0,0.728,-0.100,0.000
271.17,1,1,0.680,-0.200,0.000
271.48,1,2,0.896,-0.100,0.000
271.79,1,3,0.716,0.000,0.000
272.09,1,4,0.688,-0.100,0.000
272.39,2,0,0.596,0.000,0.000
272.70,2,1,0.588,-0.100,0.000
273.01,2,2,0.724,-0.100,0.000
273.31,2,3,0.832,-0.100,0.000
274.62,1,0,0.728,-0.100,0.000
274.92,1,1,0.696,-0.200,0.000
275.23,1,2,0.864,0.000,0.000
275.53,1,3,0.732,0.000,0.000
275.83,1,4,0.672,-0.100,0.000
276.14,2,0,0.608,-0.100,0.000
276.45,2,1,0.588,-0.100,0.000
276.75,2,2,0.712,-0.100,0.000
277.05,2,3,0.792,-0.100,0.000
278.36,1,0,0.736,-0.100,0.000
278.66,1,1,0.696,-0.200,0.000
278.97,1,2,0.864,0.000,0.000
279.27,1,3,0.740,-0.100,0.000
279.58,1,4,0.672,-0.100,0.000
279.89,2,0,0.592,0.000,0.000
280.19,2,1,0.604,-0.100,0.000
280.49,2,2,0.704,-0.100,0.000
280.80,2,3,0.832,-0.100,0.000
282.11,1,0,0.728,-0.100,0.000
282.41,1,1,0.708,-0.200,0.000
282.71,1,2,0.872,0.000,0.000
283.02,1,3,0.704,0.000,0.000
283.33,1,4,0.712,-0.100,0.000
283.63,2,0,0.584,-0.100,0.000
283.93,2,1,0.620,-0.100,0.000
284.24,2,2,0.700,-0.100,0.000
284.55,2,3,0.804,-0.100,0.000
