98.15,1,1,0.640,-0.100,0.000
98.46,1,2,0.784,0.000,0.000
98.76,1,3,0.640,-0.100,0.000
99.07,1,4,0.684,0.000,0.000
99.37,2,0,0.560,0.000,0.000
99.68,2,1,0.580,-0.100,0.000
99.99,2,2,0.700,-0.100,0.000
100.29,2,3,0.856,-0.100,0.000
101.60,1,0,0.696,-0.100,0.000
101.91,1,1,0.620,-0.100,0.000
102.21,1,2,0.784,0.000,0.000
102.52,1,3,0.624,0.000,0.000
102.83,1,4,0.668,-0.100,0.000
103.14,2,0,0.544,-0.100,0.000
103.44,2,1,0.580,0.000,0.000
103.75,2,2,0.688,-0.100,0.000
104.06,2,3,0.804,-0.100,0.000
105.36,1,0,0.684,-0.100,0.000
105.67,1,1,0.628,-0.100,0.000
105.97,1,2,0.820,0.000,0.000
106.28,1,3,0.640,0.000,0.000
106.59,1,4,0.660,-0.100,0.000
106.90,2,0,0.472,0.000,0.000
107.20,2,1,0.588,-0.100,0.000
107.51,2,2,0.704,-0.200,0.000
107.82,2,3,0.864,0.000,0.000
109.12,1,0,0.700,-0.100,0.000
109.43,1,1,0.640,-0.200,0.000
109.74,1,2,0.820,0.000,0.000
110.05,1,3,0.632,-0.100,0.000
110.35,1,4,0.660,0.000,0.000
110.66,2,0,0.560,-0.100,0.000
110.97,2,1,0.580,-0.100,0.000
111.28,2,2,0.700,-0.100,0.000
111.58,2,3,0.868,-0.100,0.000
112.89,1,0,0.680,-0.100,0.000
113.20,1,1,0.620,-0.200,0.000
113.50,1,2,0.740,0.000,0.000
113.81,1,3,0.620,-0.100,0.000
114.12,1,4,0.656,-0.100,0.000
114.43,2,0,0.572,0.000,0.000
114.74,2,1,0.572,-0.100,0.000
115.04,2,2,0.696,-0.100,0.000
115.35,2,3,0.800,-0.100,0.000
116.66,1,0,0.696,-0.100,0.000
116.96,1,1,0.644,-0.100,0.000
117.27,1,2,0.760,0.000,0.000
117.58,1,3,0.632,0.000,0.000
117.89,1,4,0.656,-0.100,0.000
118.19,2,0,0.536,0.000,0.000
118.50,2,1,0.572,-0.100,0.000
118.81,2,2,0.696,-0.100,0.000
119.11,2,3,0.780,-0.100,0.000
120.42,1,0,0.696,-0.100,0.000
120.73,1,1,0.624,-0.200,0.000
121.03,1,2,0.732,0.100,0.000
121.34,1,3,0.616,-0.100,0.000
121.65,1,4,0.648,0.000,0.000
121.96,2,0,0.572,0.000,0.000
122.26,2,1,0.588,0.000,0.000
122.57,2,2,0.696,-0.100,0.000
122.88,2,3,0.776,-0.100,0.000
124.18,1,0,0.688,-0.100,0.000
124.49,1,1,0.640,-0.100,0.000
124.79,1,2,0.756,0.000,0.000
125.10,1,3,0.620,0.000,0.000
125.41,1,4,0.648,-0.100,0.000
125.71,2,0,0.576,0.000,0.000
126.02,2,1,0.568,-0.100,0.000
126.33,2,2,0.692,-0.100,0.000
126.64,2,3,0.816,-0.100,0.000
127.94,1,0,0.704,-0.100,0.000
128.25,1,1,0.640,-0.200,0.000
128.56,1,2,0.736,0.000,0.000
128.86,1,3,0.616,-0.100,0.000
129.17,1,4,0.652,-0.100,0.000
129.48,2,0,0.592,-0.100,0.000
129.78,2,1,0.572,-0.100,0.000
130.09,2,2,0.688,-0.100,0.000
130.40,2,3,0.788,-0.100,0.000
131.70,1,0,0.688,-0.200,0.000
132.01,1,1,0.628,-0.100,0.000
132.32,1,2,0.732,0.000,0.000
132.63,1,3,0.632,0.000,0.000
132.93,1,4,0.676,-0.100,0.000
133.24,2,0,0.564,-0.100,0.000
133.55,2,1,0.572,0.000,0.000
133.85,2,2,0.688,-0.200,0.000
134.16,2,3,0.812,0.000,0.000
135.47,1,0,0.700,-0.200,0.000
135.77,1,1,0.640,-0.200,0.000
136.08,1,2,0.748,0.000,0.000
136.39,1,3,0.616,-0.100,0.000
136.69,1,4,0.676,0.000,0.000
137.00,2,0,0.528,0.000,0.000
137.31,2,1,0.584,-0.100,0.000
137.61,2,2,0.688,-0.100,0.000
137.92,2,3,0.776,0.000,0.000
139.23,1,0,0.688,-0.200,0.000
139.53,1,1,0.640,-0.100,0.000
139.84,1,2,0.756,0.000,0.000
140.15,1,3,0.620,-0.100,0.000
140.45,1,4,0.644,-0.100,0.000
140.76,2,0,0.512,0.000,0.000
141.07,2,1,0.568,0.000,0.000
141.37,2,2,0.696,-0.100,0.000
141.68,2,3,0.840,-0.100,0.000
142.99,1,0,0.704,-0.100,0.000
143.30,1,1,0.632,-0.200,0.000
143.60,1,2,0.816,0.000,0.000
143.91,1,3,0.640,0.000,0.000
144.22,1,4,0.656,-0.100,0.000
144.52,2,0,0.508,0.000,0.000
144.83,2,1,0.596,-0.100,0.000
145.14,2,2,0.712,-0.100,0.000
145.45,2,3,0.856,0.000,0.000
146.75,1,0,0.684,-0.100,0.000
147.06,1,1,0.624,-0.100,0.000
147.37,1,2,0.768,0.000,0.000
147.67,1,3,0.628,-0.100,0.000
147.98,1,4,0.672,-0.100,0.000
148.29,2,0,0.504,-0.100,0.000
148.59,2,1,0.580,-0.100,0.000
148.90,2,2,0.688,0.000,0.000
149.21,2,3,0.800,0.000,0.000
150.51,1,0,0.688,-0.100,0.000
150.82,1,1,0.632,-0.100,0.000
151.13,1,2,0.780,0.000,0.000
151.44,1,3,0.644,-0.100,0.000
151.74,1,4,0.664,0.000,0.000
152.05,2,0,0.548,-0.100,0.000
152.36,2,1,0.576,-0.100,0.000
152.66,2,2,0.700,-0.100,0.000
152.97,2,3,0.856,-0.100,0.000
154.28,1,0,0.692,-0.200,0.000
154.59,1,1,0.624,-0.200,0.000
154.89,1,2,0.752,0.000,0.000
155.20,1,3,0.620,-0.100,0.000
155.51,1,4,0.656,-0.100,0.000
155.81,2,0,0.572,-0.100,0.000
156.12,2,1,0.600,-0.100,0.000
156.43,2,2,0.684,-0.100,0.000
156.73,2,3,0.800,-0.100,0.000
158.04,1,0,0.692,-0.100,0.000
158.35,1,1,0.632,-0.200,0.000
158.65,1,2,0.772,0.000,0.000
158.96,1,3,0.628,-0.100,0.000
159.27,1,4,0.656,-0.100,0.000
159.57,2,0,0.224,0.000,0.000
159.88,2,1,0.592,0.000,0.000
160.19,2,2,0.712,-0.200,0.000
160.49,2,3,0.796,-0.100,0.000
161.80,1,0,0.688,-0.100,0.000
162.11,1,1,0.636,-0.100,0.000
162.41,1,2,0.780,-0.100,0.000
162.72,1,3,0.640,0.000,0.000
163.03,1,4,0.664,-0.100,0.000
163.34,2,0,0.564,-0.100,0.000
163.64,2,1,0.576,-0.100,0.000
163.95,2,2,0.700,-0.200,0.000
164.26,2,3,0.832,-0.100,0.000
165.57,1,0,0.700,-0.100,0.000
165.87,1,1,0.628,-0.200,0.000
166.18,1,2,0.760,0.000,0.000
166.49,1,3,0.620,0.000,0.000
166.79,1,4,0.668,-0.100,0.000
167.10,2,0,0.576,0.000,0.000
167.41,2,1,0.596,-0.100,0.000
167.71,2,2,0.688,-0.100,0.000
168.02,2,3,0.792,-0.100,0.000
169.33,1,0,0.696,-0.100,0.000
169.63,1,1,0.640,-0.100,0.000
169.94,1,2,0.784,0.000,0.000
170.25,1,3,0.636,0.000,0.000
170.55,1,4,0.656,-0.100,0.000
170.86,2,0,0.588,-0.100,0.000
171.17,2,1,0.592,-0.100,0.000
171.47,2,2,0.688,-0.100,0.000
171.78,2,3,0.808,-0.100,0.000
173.09,1,0,0.704,-0.200,0.000
173.39,1,1,0.632,-0.100,0.000
173.70,1,2,0.764,0.000,0.000
174.01,1,3,0.620,0.000,0.000
174.31,1,4,0.656,0.000,0.000
174.62,2,0,0.584,0.000,0.000
174.92,2,1,0.596,-0.100,0.000
175.23,2,2,0.688,-0.100,0.000
175.54,2,3,0.864,-0.100,0.000
176.84,1,0,0.688,-0.200,0.000
177.15,1,1,0.624,-0.100,0.000
177.46,1,2,0.756,0.000,0.000
177.76,1,3,0.620,-0.100,0.000
178.07,1,4,0.656,-0.100,0.000
178.38,2,0,0.540,0.000,0.000
178.69,2,1,0.596,0.000,0.000
178.99,2,2,0.712,-0.100,0.000
179.30,2,3,0.792,0.000,0.000
180.60,1,0,0.688,-0.100,0.000
180.91,1,1,0.624,-0.100,0.000
181.22,1,2,0.752,0.000,0.000
181.53,1,3,0.640,-0.100,0.000
181.83,1,4,0.684,0.000,0.000
182.14,2,0,0.576,-0.100,0.000
182.45,2,1,0.572,-0.100,0.000
182.76,2,2,0.688,-0.100,0.000
183.06,2,3,0.804,-0.100,0.000
184.37,1,0,0.688,-0.100,0.000
184.68,1,1,0.636,-0.100,0.000
184.98,1,2,0.776,0.000,0.000
185.29,1,3,0.632,0.000,0.000
185.60,1,4,0.656,-0.100,0.000
185.90,2,0,0.536,-0.100,0.000
186.21,2,1,0.576,0.000,0.000
186.52,2,2,0.708,-0.200,0.000
186.82,2,3,0.860,0.000,0.000
188.13,1,0,0.704,-0.100,0.000
188.44,1,1,0.624,-0.200,0.000
188.75,1,2,0.756,0.000,0.000
189.05,1,3,0.620,0.000,0.000
189.36,1,4,0.656,0.000,0.000
189.67,2,0,0.556,-0.100,0.000
189.97,2,1,0.584,-0.100,0.000
190.28,2,2,0.688,-0.200,0.000
190.59,2,3,0.796,-0.100,0.000
191.89,1,0,0.688,-0.100,0.000
192.20,1,1,0.640,-0.100,0.000
192.51,1,2,0.780,0.000,0.000
192.82,1,3,0.640,-0.100,0.000
193.12,1,4,0.672,-0.100,0.000
193.43,2,0,0.540,-0.100,0.000
193.74,2,1,0.576,-0.100,0.000
194.04,2,2,0.692,-0.100,0.000
194.35,2,3,0.844,-0.100,0.000
195.65,1,0,0.684,-0.100,0.000
195.96,1,1,0.624,-0.100,0.000
196.27,1,2,0.752,0.000,0.000
196.57,1,3,0.636,-0.100,0.000
196.88,1,4,0.688,-0.100,0.000
197.19,2,0,0.588,-0.100,0.000
197.50,2,1,0.596,-0.100,0.000
197.80,2,2,0.704,-0.100,0.000
198.11,2,3,0.792,-0.100,0.000
199.42,1,0,0.692,-0.100,0.000
199.72,1,1,0.640,-0.100,0.000
200.03,1,2,0.756,0.000,0.000
200.33,1,3,0.624,-0.100,0.000
200.64,1,4,0.656,-0.100,0.000
200.95,2,0,0.584,-0.100,0.000
201.25,2,1,0.588,-0.100,0.000
201.56,2,2,0.688,-0.100,0.000
201.87,2,3,0.792,-0.100,0.000
203.18,1,0,0.684,-0.100,0.000
203.48,1,1,0.624,-0.100,0.000
203.79,1,2,0.748,0.000,0.000
204.10,1,3,0.636,-0.100,0.000
204.40,1,4,0.676,-0.100,0.000
204.71,2,0,0.576,0.000,0.000
205.02,2,1,0.580,-0.100,0.000
205.32,2,2,0.688,-0.100,0.000
205.63,2,3,0.792,-0.100,0.000
206.94,1,0,0.688,-0.100,0.000
207.25,1,1,0.628,-0.100,0.000
207.55,1,2,0.760,-0.100,0.000
207.86,1,3,0.640,-0.100,0.000
208.17,1,4,0.664,0.000,0.000
208.48,2,0,0.564,0.000,0.000
208.78,2,1,0.580,0.000,0.000
209.09,2,2,0.688,-0.100,0.000
209.40,2,3,0.796,-0.100,0.000
210.71,1,0,0.692,-0.200,0.000
211.01,1,1,0.636,-0.100,0.000
211.32,1,2,0.768,0.000,0.000
211.63,1,3,0.640,0.000,0.000
211.93,1,4,0.664,0.000,0.000
212.24,2,0,0.540,0.000,0.000
212.55,2,1,0.576,-0.100,0.000
212.86,2,2,0.688,-0.100,0.000
213.16,2,3,0.812,-0.100,0.000
214.47,1,0,0.692,-0.200,0.000
214.78,1,1,0.624,-0.100,0.000
215.08,1,2,0.752,0.000,0.000
215.39,1,3,0.620,-0.100,0.000
215.70,1,4,0.676,0.000,0.000
216.00,2,0,0.576,0.000,0.000
216.31,2,1,0.580,0.000,0.000
216.62,2,2,0.688,-0.100,0.000
216.92,2,3,0.812,-0.100,0.000
218.23,1,0,0.696,-0.100,0.000
218.54,1,1,0.632,-0.100,0.000
218.84,1,2,0.760,0.000,0.000
219.15,1,3,0.620,-0.100,0.000
219.46,1,4,0.660,0.000,0.000
219.76,2,0,0.576,-0.100,0.000
220.07,2,1,0.580,-0.100,0.000
220.38,2,2,0.712,-0.100,0.000
220.69,2,3,0.828,0.000,0.000
221.99,1,0,0.684,-0.100,0.000
222.30,1,1,0.624,-0.100,0.000
222.61,1,2,0.740,-0.100,0.000
222.92,1,3,0.620,0.000,0.000
223.22,1,4,0.668,-0.100,0.000
223.53,2,0,0.516,-0.100,0.000
223.84,2,1,0.596,-0.100,0.000
224.14,2,2,0.688,-0.100,0.000
224.45,2,3,0.780,0.000,0.000
225.76,1,0,0.684,-0.100,0.000
226.07,1,1,0.624,-0.100,0.000
226.37,1,2,0.752,-0.100,0.000
226.68,1,3,0.640,0.000,0.000
226.99,1,4,0.656,-0.100,0.000
227.29,2,0,0.556,-0.100,0.000
227.60,2,1,0.580,-0.100,0.000
227.90,2,2,0.688,-0.100,0.000
228.21,2,3,0.788,-0.100,0.000
229.52,1,0,0.688,-0.100,0.000
229.82,1,1,0.628,-0.100,0.000
230.13,1,2,0.752,0.100,0.000
230.44,1,3,0.644,-0.100,0.000
230.74,1,4,0.656,-0.100,0.000
231.05,2,0,0.532,-0.100,0.000
231.36,2,1,0.572,-0.100,0.000
231.67,2,2,0.700,-0.100,0.000
231.97,2,3,0.820,-0.100,0.000
233.28,1,0,0.688,-0.200,0.000
233.59,1,1,0.624,-0.200,0.000
233.89,1,2,0.740,0.000,0.000
234.20,1,3,0.628,-0.100,0.000
234.51,1,4,0.664,-0.100,0.000
234.82,2,0,0.584,0.000,0.000
235.12,2,1,0.600,-0.100,0.000
235.43,2,2,0.688,-0.100,0.000
235.74,2,3,0.788,-0.100,0.000
237.04,1,0,0.688,-0.100,0.000
237.35,1,1,0.628,-0.100,0.000
237.66,1,2,0.744,0.000,0.000
237.96,1,3,0.640,-0.100,0.000
238.27,1,4,0.668,0.000,0.000
238.58,2,0,0.284,-0.100,0.000
238.89,2,1,0.576,-0.100,0.000
239.19,2,2,0.700,-0.100,0.000
239.50,2,3,0.836,-0.100,0.000
240.81,1,0,0.704,-0.100,0.000
241.11,1,1,0.640,-0.200,0.000
241.42,1,2,0.768,0.000,0.000
241.73,1,3,0.632,-0.100,0.000
242.04,1,4,0.656,-0.100,0.000
242.34,2,0,0.540,0.000,0.000
242.65,2,1,0.592,0.000,0.000
242.96,2,2,0.716,-0.100,0.000
243.26,2,3,0.856,-0.100,0.000
244.57,1,0,0.704,-0.200,0.000
244.88,1,1,0.636,-0.100,0.000
245.19,1,2,0.768,0.000,0.000
245.49,1,3,0.628,-0.100,0.000
245.80,1,4,0.656,-0.100,0.000
246.11,2,0,0.552,-0.100,0.000
246.41,2,1,0.580,-0.100,0.000
246.72,2,2,0.692,-0.100,0.000
247.02,2,3,0.796,0.000,0.000
248.33,1,0,0.696,-0.100,0.000
248.64,1,1,0.636,-0.200,0.000
248.95,1,2,0.760,0.000,0.000
249.25,1,3,0.644,0.000,0.000
249.56,1,4,0.656,-0.100,0.000
249.86,2,0,0.516,-0.100,0.000
250.17,2,1,0.600,-0.100,0.000
250.48,2,2,0.688,-0.100,0.000
250.78,2,3,0.792,0.000,0.000
252.09,1,0,0.688,-0.100,0.000
252.40,1,1,0.628,-0.100,0.000
252.71,1,2,0.744,0.000,0.000
253.01,1,3,0.624,-0.100,0.000
253.32,1,4,0.680,-0.100,0.000
253.63,2,0,0.576,0.000,0.000
253.93,2,1,0.592,-0.100,0.000
254.24,2,2,0.692,-0.100,0.000
254.55,2,3,0.796,0.000,0.000
255.85,1,0,0.704,-0.100,0.000
256.16,1,1,0.640,-0.200,0.000
256.47,1,2,0.768,-0.100,0.000
256.77,1,3,0.628,-0.100,0.000
257.08,1,4,0.656,-0.100,0.000
257.39,2,0,0.564,-0.100,0.000
257.70,2,1,0.588,-0.100,0.000
258.00,2,2,0.704,-0.200,0.000
258.31,2,3,0.788,-0.100,0.000
259.61,1,0,0.692,-0.100,0.000
259.92,1,1,0.632,-0.100,0.000
260.23,1,2,0.756,0.000,0.000
260.53,1,3,0.644,-0.100,0.000
260.84,1,4,0.684,-0.100,0.000
261.15,2,0,0.476,-0.100,0.000
261.46,2,1,0.580,-0.100,0.000
261.76,2,2,0.692,-0.100,0.000
262.07,2,3,0.836,0.000,0.000
263.38,1,0,0.700,-0.100,0.000
263.68,1,1,0.640,-0.100,0.000
263.99,1,2,0.764,0.000,0.000
264.30,1,3,0.624,-0.100,0.000
264.60,1,4,0.656,-0.100,0.000
264.91,2,0,0.548,0.000,0.000
265.22,2,1,0.592,-0.100,0.000
265.53,2,2,0.712,-0.200,0.000
265.83,2,3,0.812,0.000,0.000
267.14,1,0,0.688,-0.100,0.000
267.45,1,1,0.624,-0.200,0.000
267.75,1,2,0.740,0.000,0.000
268.06,1,3,0.624,0.000,0.000
268.37,1,4,0.680,0.000,0.000
268.67,2,0,0.544,-0.100,0.000
268.98,2,1,0.576,-0.100,0.000
269.29,2,2,0.692,-0.100,0.000
269.59,2,3,0.856,0.000,0.000
270.90,1,0,0.692,-0.200,0.000
271.21,1,1,0.624,-0.100,0.000
271.51,1,2,0.744,0.000,0.000
271.82,1,3,0.624,0.000,0.000
272.13,1,4,0.668,-0.100,0.000
272.43,2,0,0.300,0.000,0.000
272.74,2,1,0.580,-0.100,0.000
273.05,2,2,0.692,-0.100,0.000
273.35,2,3,0.824,-0.100,0.000
274.66,1,0,0.688,-0.100,0.000
274.96,1,1,0.624,-0.100,0.000
275.27,1,2,0.744,0.000,0.000
275.58,1,3,0.620,0.000,0.000
275.89,1,4,0.664,-0.100,0.000
276.19,2,0,0.296,-0.100,0.000
276.50,2,1,0.576,-0.100,0.000
276.80,2,2,0.700,-0.100,0.000
277.11,2,3,0.808,-0.100,0.000
278.41,1,0,0.688,-0.100,0.000
278.72,1,1,0.628,-0.100,0.000
279.03,1,2,0.744,0.000,0.000
279.34,1,3,0.628,-0.100,0.000
279.64,1,4,0.684,-0.100,0.000
279.95,2,0,0.560,-0.100,0.000
280.26,2,1,0.576,0.000,0.000
280.56,2,2,0.692,-0.100,0.000
280.87,2,3,0.800,-0.100,0.000
282.17,1,0,0.700,-0.100,0.000
282.48,1,1,0.624,-0.100,0.000
282.79,1,2,0.752,0.000,0.000
283.10,1,3,0.628,0.000,0.000
283.40,1,4,0.656,-0.100,0.000
283.71,2,0,0.572,-0.100,0.000
284.02,2,1,0.584,-0.100,0.000
284.33,2,2,0.704,-0.100,0.000
284.63,2,3,0.852,0.000,0.000
